date,hour,AQI,PM2.5,PM10,SO2,NO2,O3,CO
20240101,0,138.0,105.0,162.0,21.0,70.0,8.0,1.3
20240101,1,94.0,70.0,122.0,13.0,58.0,10.0,0.8
20240101,2,67.0,48.0,84.0,11.0,39.0,24.0,0.7
20240101,3,117.0,88.0,132.0,10.0,57.0,11.0,1.0
20240101,4,107.0,80.0,122.0,9.0,59.0,7.0,1.0
20240101,5,124.0,94.0,130.0,8.0,59.0,7.0,1.0
20240101,6,110.0,83.0,116.0,8.0,59.0,6.0,1.0
20240101,7,127.0,96.0,142.0,6.0,59.0,7.0,1.1
20240101,8,133.0,101.0,138.0,8.0,68.0,8.0,1.4
20240101,9,117.0,88.0,135.0,9.0,79.0,8.0,1.6
20240101,10,97.0,72.0,121.0,8.0,63.0,10.0,1.1
20240101,11,99.0,74.0,111.0,8.0,36.0,27.0,0.7
20240101,12,112.0,84.0,113.0,8.0,38.0,32.0,0.8
20240101,13,132.0,100.0,142.0,7.0,36.0,42.0,0.9
20240101,14,127.0,96.0,144.0,7.0,40.0,39.0,0.9
20240101,15,134.0,102.0,150.0,7.0,40.0,42.0,0.9
20240101,16,123.0,93.0,136.0,6.0,40.0,44.0,0.9
20240101,17,130.0,99.0,120.0,5.0,41.0,40.0,0.8
20240101,18,123.0,93.0,143.0,5.0,51.0,31.0,0.9
20240101,19,130.0,99.0,132.0,5.0,49.0,33.0,0.9
20240101,20,134.0,102.0,158.0,6.0,48.0,32.0,1.0
20240101,21,163.0,124.0,168.0,6.0,49.0,32.0,1.1
20240101,22,160.0,122.0,166.0,6.0,40.0,40.0,1.1
20240101,23,147.0,112.0,165.0,6.0,35.0,41.0,1.0
20240102,0,144.0,110.0,157.0,6.0,34.0,42.0,0.9
20240102,1,145.0,111.0,151.0,5.0,39.0,32.0,0.9
20240102,2,150.0,115.0,158.0,5.0,37.0,33.0,0.9
20240102,3,172.0,130.0,172.0,5.0,36.0,30.0,1.0
20240102,4,182.0,137.0,175.0,5.0,41.0,25.0,1.0
20240102,5,172.0,130.0,187.0,4.0,44.0,22.0,1.0
20240102,6,182.0,137.0,190.0,4.0,55.0,13.0,1.1
20240102,7,202.0,152.0,194.0,4.0,67.0,7.0,1.2
20240102,8,183.0,138.0,186.0,4.0,68.0,8.0,1.3
20240102,9,165.0,125.0,179.0,4.0,65.0,12.0,1.3
20240102,10,148.0,113.0,156.0,5.0,57.0,18.0,1.1
20240102,11,143.0,109.0,143.0,5.0,52.0,24.0,1.0
20240102,12,148.0,113.0,138.0,5.0,52.0,24.0,1.0
20240102,13,150.0,115.0,157.0,6.0,58.0,23.0,1.1
20240102,14,140.0,107.0,142.0,6.0,52.0,29.0,1.0
20240102,15,140.0,107.0,140.0,6.0,52.0,30.0,1.0
20240102,16,144.0,110.0,145.0,5.0,60.0,17.0,1.0
20240102,17,127.0,96.0,133.0,6.0,66.0,10.0,0.9
20240102,18,114.0,86.0,114.0,6.0,67.0,7.0,1.0
20240102,19,122.0,92.0,133.0,6.0,69.0,7.0,1.1
20240102,20,118.0,89.0,121.0,7.0,69.0,7.0,1.1
20240102,21,134.0,102.0,137.0,8.0,70.0,8.0,1.3
20240102,22,138.0,105.0,137.0,8.0,74.0,7.0,1.2
20240102,23,128.0,97.0,138.0,7.0,74.0,7.0,1.2
20240103,0,103.0,77.0,123.0,6.0,68.0,7.0,1.1
20240103,1,102.0,76.0,99.0,7.0,62.0,7.0,1.0
20240103,2,51.0,31.0,52.0,5.0,53.0,15.0,0.7
20240103,3,42.0,21.0,42.0,5.0,42.0,24.0,0.6
20240103,4,41.0,17.0,41.0,4.0,30.0,36.0,0.5
20240103,5,28.0,16.0,28.0,4.0,26.0,40.0,0.4
20240103,6,23.0,9.0,23.0,5.0,19.0,44.0,0.4
20240103,7,28.0,17.0,28.0,5.0,31.0,32.0,0.4
20240103,8,26.0,16.0,26.0,6.0,41.0,28.0,0.5
20240103,9,30.0,19.0,30.0,8.0,41.0,32.0,0.6
20240103,10,33.0,21.0,33.0,8.0,30.0,44.0,0.6
20240103,11,24.0,11.0,24.0,7.0,23.0,55.0,0.6
20240103,12,21.0,7.0,21.0,6.0,12.0,67.0,0.4
20240103,13,22.0,2.0,21.0,3.0,12.0,70.0,0.3
20240103,14,24.0,7.0,24.0,3.0,11.0,70.0,0.3
20240103,15,21.0,11.0,16.0,3.0,13.0,67.0,0.4
20240103,16,20.0,12.0,20.0,4.0,20.0,61.0,0.5
20240103,17,26.0,16.0,26.0,4.0,33.0,46.0,0.5
20240103,18,38.0,19.0,38.0,4.0,46.0,29.0,0.5
20240103,19,40.0,17.0,40.0,7.0,60.0,11.0,0.5
20240103,20,52.0,33.0,54.0,10.0,70.0,6.0,0.7
20240103,21,67.0,48.0,72.0,9.0,75.0,6.0,0.9
20240103,22,65.0,44.0,80.0,8.0,79.0,6.0,1.1
20240103,23,73.0,53.0,76.0,9.0,84.0,6.0,1.3
20240104,0,83.0,61.0,89.0,8.0,86.0,6.0,1.1
20240104,1,93.0,69.0,88.0,8.0,88.0,6.0,1.1
