date,hour,AQI,PM2.5,PM10,SO2,NO2,O3,CO
20220101,0,107.0,80.0,91.0,16.0,72.0,3.0,0.9
20220101,1,137.0,104.0,116.0,18.0,74.0,3.0,1.3
20220101,2,148.0,113.0,116.0,17.0,68.0,3.0,1.3
20220101,3,159.0,121.0,126.0,17.0,66.0,3.0,1.5
20220101,4,,,126.0,20.0,68.0,3.0,1.7
20220101,5,100.0,75.0,116.0,16.0,66.0,3.0,1.8
20220101,6,95.0,71.0,117.0,15.0,65.0,3.0,2.0
20220101,7,92.0,68.0,123.0,18.0,66.0,3.0,2.2
20220101,8,94.0,69.0,138.0,16.0,70.0,4.0,2.2
20220101,9,107.0,80.0,146.0,16.0,74.0,4.0,2.3
20220101,10,115.0,87.0,169.0,16.0,82.0,4.0,2.1
20220101,11,129.0,98.0,183.0,18.0,83.0,6.0,1.7
20220101,12,147.0,112.0,192.0,20.0,83.0,8.0,1.5
20220101,13,143.0,109.0,189.0,21.0,83.0,12.0,1.5
20220101,14,108.0,77.0,165.0,18.0,79.0,16.0,1.4
20220101,15,95.0,67.0,139.0,16.0,62.0,22.0,1.2
20220101,16,82.0,60.0,112.0,15.0,48.0,28.0,0.9
20220101,17,79.0,54.0,108.0,13.0,53.0,21.0,0.8
20220101,18,80.0,56.0,110.0,11.0,60.0,13.0,0.8
20220101,19,80.0,54.0,110.0,10.0,62.0,10.0,0.9
20220101,20,90.0,59.0,129.0,11.0,68.0,11.0,0.9
20220101,21,70.0,51.0,82.0,8.0,30.0,41.0,0.6
20220101,22,63.0,33.0,75.0,6.0,11.0,55.0,0.4
20220101,23,46.0,26.0,46.0,5.0,4.0,61.0,0.3
20220102,0,35.0,24.0,28.0,7.0,4.0,61.0,0.3
20220102,1,29.0,20.0,28.0,7.0,4.0,60.0,0.4
20220102,2,32.0,19.0,32.0,10.0,9.0,52.0,0.7
20220102,3,43.0,11.0,43.0,11.0,12.0,50.0,0.9
20220102,4,26.0,18.0,20.0,8.0,6.0,56.0,0.6
20220102,5,26.0,18.0,11.0,5.0,2.0,60.0,0.3
20220102,6,19.0,12.0,14.0,6.0,1.0,58.0,0.3
20220102,7,32.0,22.0,11.0,5.0,10.0,49.0,0.3
20220102,8,29.0,20.0,27.0,5.0,40.0,23.0,0.5
20220102,9,33.0,22.0,33.0,6.0,40.0,27.0,0.5
20220102,10,29.0,20.0,22.0,7.0,21.0,44.0,0.4
20220102,11,20.0,13.0,20.0,8.0,11.0,54.0,0.4
20220102,12,16.0,9.0,11.0,9.0,16.0,51.0,0.5
20220102,13,25.0,8.0,25.0,8.0,21.0,48.0,0.5
20220102,14,19.0,9.0,19.0,7.0,13.0,56.0,0.4
20220102,15,18.0,11.0,16.0,8.0,13.0,56.0,0.4
20220102,16,22.0,15.0,18.0,9.0,20.0,50.0,0.7
20220102,17,29.0,11.0,29.0,11.0,30.0,42.0,0.9
20220102,18,47.0,20.0,47.0,10.0,48.0,22.0,1.0
20220102,19,51.0,29.0,52.0,11.0,52.0,18.0,0.9
20220102,20,52.0,28.0,54.0,11.0,54.0,15.0,1.0
20220102,21,61.0,32.0,72.0,12.0,64.0,7.0,1.0
20220102,22,60.0,27.0,70.0,12.0,64.0,7.0,1.0
20220102,23,62.0,32.0,73.0,10.0,59.0,11.0,0.9
20220103,0,52.0,27.0,53.0,9.0,52.0,16.0,0.8
20220103,1,51.0,29.0,52.0,9.0,48.0,14.0,0.9
20220103,2,65.0,29.0,79.0,14.0,62.0,4.0,1.3
20220103,3,65.0,30.0,79.0,15.0,63.0,3.0,1.3
20220103,4,63.0,36.0,76.0,12.0,61.0,3.0,1.4
20220103,5,76.0,37.0,101.0,14.0,64.0,3.0,1.3
20220103,6,68.0,42.0,86.0,15.0,63.0,3.0,1.2
20220103,7,74.0,38.0,98.0,13.0,67.0,3.0,1.4
20220103,8,69.0,39.0,88.0,13.0,65.0,4.0,1.5
20220103,9,73.0,37.0,96.0,20.0,66.0,5.0,1.5
20220103,10,70.0,46.0,89.0,19.0,57.0,16.0,1.2
20220103,11,68.0,42.0,86.0,12.0,50.0,28.0,0.9
20220103,12,62.0,37.0,74.0,10.0,47.0,31.0,0.8
20220103,13,60.0,34.0,70.0,10.0,41.0,38.0,0.8
20220103,14,54.0,30.0,57.0,10.0,35.0,43.0,0.7
20220103,15,57.0,29.0,64.0,10.0,39.0,40.0,0.7
20220103,16,62.0,25.0,73.0,10.0,45.0,32.0,0.8
20220103,17,66.0,29.0,81.0,10.0,57.0,21.0,0.8
20220103,18,68.0,35.0,85.0,9.0,70.0,10.0,0.9
20220103,19,73.0,44.0,95.0,10.0,76.0,6.0,0.9
20220103,20,68.0,38.0,85.0,9.0,71.0,8.0,0.8
20220103,21,59.0,42.0,56.0,8.0,55.0,21.0,0.6
20220103,22,63.0,45.0,75.0,15.0,62.0,11.0,0.9
20220103,23,82.0,44.0,114.0,22.0,69.0,4.0,1.4
20220104,0,72.0,47.0,93.0,20.0,64.0,4.0,1.2
20220104,1,69.0,50.0,76.0,19.0,55.0,8.0,1.4
20220104,2,67.0,48.0,80.0,20.0,56.0,7.0,1.3
20220104,3,57.0,38.0,63.0,19.0,37.0,22.0,1.1
20220104,4,60.0,38.0,69.0,23.0,55.0,8.0,1.5
20220104,5,60.0,37.0,70.0,28.0,58.0,5.0,1.9
20220104,6,67.0,39.0,84.0,27.0,61.0,4.0,1.9
20220104,7,68.0,38.0,85.0,35.0,64.0,4.0,2.0
20220104,8,74.0,40.0,98.0,36.0,65.0,5.0,1.8
20220104,9,68.0,38.0,86.0,31.0,55.0,11.0,1.8
20220104,10,75.0,42.0,99.0,23.0,48.0,17.0,2.3
20220104,11,74.0,38.0,98.0,21.0,41.0,24.0,2.0
20220104,12,66.0,30.0,81.0,16.0,32.0,36.0,1.3
20220104,13,59.0,25.0,67.0,12.0,24.0,48.0,0.7
20220104,14,46.0,18.0,46.0,11.0,19.0,50.0,0.7
20220104,15,47.0,17.0,47.0,9.0,23.0,47.0,0.6
20220104,16,45.0,20.0,45.0,9.0,25.0,47.0,0.6
20220104,17,44.0,23.0,44.0,10.0,26.0,43.0,0.5
20220104,18,49.0,24.0,49.0,8.0,31.0,36.0,0.5
20220104,19,53.0,28.0,55.0,10.0,44.0,21.0,0.6
20220104,20,61.0,33.0,72.0,11.0,44.0,19.0,0.6
20220104,21,61.0,32.0,72.0,13.0,47.0,16.0,0.7
20220104,22,62.0,34.0,74.0,14.0,51.0,10.0,1.1
20220104,23,74.0,39.0,97.0,20.0,54.0,4.0,1.8
20220105,0,64.0,41.0,78.0,27.0,56.0,3.0,1.7
20220105,1,59.0,35.0,68.0,28.0,60.0,3.0,1.3
20220105,2,60.0,39.0,70.0,21.0,62.0,3.0,1.4
20220105,3,63.0,40.0,75.0,24.0,59.0,3.0,1.4
20220105,4,60.0,32.0,69.0,21.0,58.0,3.0,1.5
20220105,5,57.0,37.0,64.0,26.0,55.0,4.0,1.6
20220105,6,61.0,42.0,72.0,25.0,54.0,4.0,1.7
20220105,7,62.0,42.0,74.0,24.0,55.0,3.0,2.2
20220105,8,63.0,40.0,75.0,17.0,54.0,4.0,2.4
20220105,9,64.0,42.0,78.0,29.0,51.0,9.0,2.3
20220105,10,76.0,52.0,102.0,29.0,49.0,14.0,2.6
20220105,11,70.0,51.0,84.0,25.0,44.0,24.0,2.9
20220105,12,67.0,48.0,84.0,18.0,47.0,28.0,2.3
20220105,13,49.0,34.0,46.0,12.0,30.0,47.0,1.2
20220105,14,51.0,29.0,52.0,10.0,27.0,50.0,1.1
20220105,15,53.0,31.0,55.0,9.0,30.0,49.0,1.0
20220105,16,56.0,37.0,62.0,9.0,37.0,44.0,0.9
20220105,17,55.0,39.0,60.0,9.0,36.0,42.0,0.9
20220105,18,,,,,49.0,27.0,1.0
20220105,19,,60.0,97.0,10.0,,9.0,1.1
20220105,20,,64.0,111.0,10.0,71.0,,1.2
20220105,21,84.0,62.0,98.0,10.0,67.0,7.0,1.1
20220105,22,90.0,67.0,99.0,10.0,64.0,8.0,1.0
20220105,23,102.0,76.0,105.0,10.0,58.0,11.0,1.1
20220106,0,122.0,92.0,114.0,10.0,57.0,10.0,1.1
20220106,1,107.0,80.0,109.0,9.0,60.0,6.0,1.1
20220106,2,98.0,73.0,112.0,8.0,63.0,4.0,1.0
20220106,3,108.0,81.0,114.0,9.0,64.0,4.0,1.2
20220106,4,114.0,86.0,125.0,10.0,63.0,4.0,1.3
20220106,5,123.0,93.0,122.0,11.0,62.0,4.0,1.3
20220106,6,102.0,76.0,119.0,10.0,62.0,4.0,1.3
20220106,7,103.0,77.0,120.0,10.0,59.0,4.0,1.4
20220106,8,105.0,79.0,118.0,11.0,62.0,4.0,2.3
20220106,9,102.0,76.0,128.0,30.0,63.0,6.0,2.6
20220106,10,139.0,106.0,171.0,35.0,70.0,8.0,2.7
20220106,11,104.0,70.0,158.0,24.0,56.0,17.0,2.2
20220106,12,81.0,56.0,111.0,12.0,43.0,36.0,1.0
20220106,13,58.0,41.0,62.0,10.0,32.0,48.0,0.7
20220106,14,51.0,29.0,51.0,8.0,26.0,51.0,0.6
20220106,15,51.0,23.0,52.0,9.0,24.0,55.0,0.7
20220106,16,43.0,16.0,43.0,11.0,28.0,50.0,0.9
20220106,17,57.0,16.0,63.0,9.0,36.0,39.0,0.7
20220106,18,59.0,28.0,67.0,8.0,47.0,28.0,0.7
20220106,19,73.0,42.0,95.0,10.0,62.0,12.0,0.7
20220106,20,65.0,47.0,75.0,10.0,60.0,16.0,0.6
20220106,21,65.0,47.0,68.0,10.0,52.0,20.0,1.0
20220106,22,60.0,42.0,69.0,12.0,64.0,9.0,0.9
20220106,23,59.0,42.0,61.0,9.0,60.0,11.0,0.7
20220107,0,64.0,46.0,73.0,12.0,66.0,4.0,0.9
20220107,1,74.0,52.0,98.0,18.0,64.0,4.0,1.1
20220107,2,78.0,57.0,100.0,27.0,64.0,4.0,1.4
20220107,3,80.0,59.0,87.0,27.0,62.0,4.0,1.3
20220107,4,80.0,59.0,93.0,30.0,63.0,3.0,1.5
20220107,5,79.0,58.0,83.0,24.0,62.0,3.0,1.6
20220107,6,79.0,58.0,87.0,16.0,58.0,3.0,1.4
20220107,7,80.0,59.0,85.0,14.0,61.0,3.0,1.4
20220107,8,73.0,53.0,87.0,14.0,63.0,3.0,1.4
20220107,9,105.0,79.0,111.0,14.0,68.0,4.0,1.7
20220107,10,123.0,93.0,144.0,20.0,81.0,6.0,1.7
20220107,11,135.0,103.0,157.0,18.0,84.0,10.0,1.6
20220107,12,147.0,112.0,164.0,13.0,85.0,14.0,1.5
20220107,13,149.0,114.0,170.0,12.0,77.0,26.0,1.4
20220107,14,142.0,108.0,162.0,10.0,65.0,38.0,1.2
20220107,15,130.0,99.0,129.0,10.0,52.0,50.0,1.0
20220107,16,129.0,98.0,117.0,9.0,50.0,50.0,1.0
20220107,17,153.0,117.0,130.0,8.0,77.0,25.0,1.1
20220107,18,192.0,144.0,183.0,8.0,107.0,4.0,1.4
20220107,19,198.0,148.0,203.0,8.0,108.0,5.0,1.5
20220107,20,199.0,149.0,200.0,9.0,97.0,9.0,1.4
20220107,21,196.0,147.0,210.0,8.0,90.0,7.0,1.4
20220107,22,208.0,158.0,213.0,9.0,86.0,7.0,1.5
20220107,23,209.0,159.0,227.0,10.0,84.0,6.0,1.6
20220108,0,206.0,156.0,221.0,10.0,88.0,4.0,1.6
20220108,1,226.0,176.0,222.0,9.0,86.0,3.0,1.9
20220108,2,205.0,155.0,218.0,8.0,81.0,2.0,1.8
20220108,3,193.0,145.0,219.0,7.0,76.0,2.0,1.8
20220108,4,224.0,174.0,216.0,7.0,77.0,2.0,1.9
20220108,5,212.0,162.0,232.0,7.0,75.0,2.0,2.0
20220108,6,226.0,176.0,240.0,7.0,76.0,3.0,2.1
20220108,7,209.0,159.0,221.0,6.0,78.0,3.0,2.2
20220108,8,221.0,171.0,229.0,6.0,80.0,3.0,2.3
20220108,9,213.0,163.0,233.0,7.0,80.0,5.0,2.4
20220108,10,213.0,163.0,230.0,8.0,82.0,10.0,2.3
