date,hour,AQI,PM2.5,PM10,SO2,NO2,O3,CO
20200101,0,92.0,43.0,134.0,14.0,65.0,5.0,1.1
20200101,1,75.0,39.0,99.0,16.0,63.0,5.0,1.1
20200101,2,83.0,39.0,115.0,16.0,64.0,5.0,1.1
20200101,3,80.0,46.0,109.0,16.0,63.0,5.0,1.1
20200101,4,73.0,53.0,86.0,16.0,62.0,6.0,1.1
20200101,5,70.0,51.0,87.0,17.0,63.0,5.0,1.2
20200101,6,73.0,50.0,96.0,17.0,65.0,5.0,1.2
20200101,7,102.0,52.0,153.0,24.0,70.0,5.0,1.7
20200101,8,114.0,63.0,177.0,32.0,86.0,7.0,2.3
20200101,9,121.0,89.0,192.0,40.0,85.0,7.0,2.7
20200101,10,120.0,83.0,189.0,76.0,80.0,8.0,3.2
20200101,11,119.0,90.0,184.0,96.0,68.0,12.0,3.9
20200101,12,107.0,73.0,164.0,71.0,63.0,18.0,3.6
20200101,13,94.0,70.0,119.0,45.0,61.0,25.0,2.5
20200101,14,84.0,58.0,118.0,37.0,60.0,26.0,1.9
20200101,15,81.0,58.0,111.0,28.0,56.0,29.0,1.5
20200101,16,78.0,57.0,100.0,23.0,62.0,22.0,1.2
20200101,17,105.0,79.0,124.0,30.0,78.0,11.0,1.6
20200101,18,130.0,99.0,187.0,67.0,94.0,5.0,3.4
20200101,19,112.0,84.0,145.0,36.0,88.0,5.0,1.6
20200101,20,130.0,99.0,143.0,33.0,90.0,5.0,1.5
20200101,21,114.0,86.0,169.0,32.0,91.0,5.0,1.8
20200101,22,123.0,93.0,143.0,29.0,90.0,5.0,1.8
20200101,23,100.0,75.0,150.0,28.0,92.0,5.0,1.7
20200102,0,125.0,95.0,124.0,27.0,92.0,5.0,1.6
20200102,1,123.0,93.0,131.0,26.0,92.0,5.0,1.5
20200102,2,122.0,92.0,164.0,29.0,93.0,5.0,1.5
20200102,3,139.0,106.0,157.0,24.0,86.0,5.0,1.7
20200102,4,115.0,87.0,155.0,23.0,88.0,5.0,1.8
20200102,5,133.0,101.0,162.0,24.0,87.0,5.0,1.9
20200102,6,120.0,91.0,178.0,26.0,82.0,5.0,2.3
20200102,7,139.0,106.0,200.0,42.0,89.0,5.0,2.6
20200102,8,124.0,94.0,184.0,50.0,90.0,6.0,2.6
20200102,9,100.0,70.0,149.0,36.0,81.0,7.0,1.9
20200102,10,92.0,68.0,112.0,24.0,70.0,14.0,1.5
20200102,11,90.0,67.0,124.0,20.0,64.0,20.0,1.3
20200102,12,92.0,68.0,127.0,20.0,64.0,23.0,1.3
20200102,13,87.0,60.0,123.0,20.0,65.0,25.0,1.3
20200102,14,77.0,56.0,91.0,18.0,64.0,25.0,1.2
20200102,15,74.0,49.0,98.0,16.0,66.0,21.0,1.1
20200102,16,83.0,52.0,116.0,16.0,75.0,10.0,1.2
20200102,17,78.0,48.0,105.0,15.0,78.0,6.0,1.1
20200102,18,75.0,55.0,100.0,16.0,79.0,5.0,1.2
20200102,19,79.0,58.0,98.0,17.0,82.0,5.0,1.4
20200102,20,85.0,60.0,120.0,19.0,80.0,5.0,1.4
20200102,21,84.0,62.0,111.0,19.0,77.0,5.0,1.4
20200102,22,89.0,66.0,97.0,23.0,78.0,5.0,1.6
20200102,23,94.0,70.0,138.0,24.0,76.0,5.0,1.7
20200103,0,112.0,84.0,138.0,33.0,80.0,7.0,2.0
20200103,1,158.0,120.0,175.0,60.0,92.0,7.0,2.4
20200103,2,120.0,91.0,171.0,42.0,91.0,6.0,2.1
20200103,3,128.0,97.0,151.0,37.0,90.0,6.0,2.4
20200103,4,152.0,116.0,155.0,34.0,91.0,5.0,2.5
20200103,5,129.0,98.0,158.0,27.0,81.0,5.0,2.3
20200103,6,149.0,114.0,150.0,27.0,81.0,6.0,2.3
20200103,7,144.0,110.0,187.0,32.0,86.0,6.0,2.7
20200103,8,176.0,133.0,204.0,42.0,104.0,6.0,3.2
20200103,9,189.0,142.0,251.0,44.0,112.0,6.0,3.8
20200103,10,163.0,124.0,187.0,46.0,98.0,8.0,3.2
20200103,11,162.0,123.0,177.0,61.0,98.0,9.0,3.2
20200103,12,114.0,86.0,154.0,30.0,84.0,14.0,2.3
20200103,13,95.0,71.0,76.0,18.0,72.0,24.0,1.5
20200103,14,90.0,67.0,99.0,16.0,72.0,25.0,1.3
20200103,15,88.0,65.0,96.0,17.0,88.0,16.0,1.4
20200103,16,99.0,74.0,106.0,17.0,96.0,10.0,1.4
20200103,17,110.0,83.0,124.0,18.0,104.0,6.0,1.4
20200103,18,129.0,98.0,113.0,19.0,105.0,5.0,1.5
20200103,19,128.0,97.0,155.0,22.0,105.0,5.0,1.7
20200103,20,117.0,88.0,136.0,24.0,110.0,5.0,1.8
20200103,21,95.0,71.0,111.0,23.0,101.0,5.0,1.7
20200103,22,103.0,77.0,143.0,25.0,102.0,5.0,1.8
20200103,23,137.0,104.0,153.0,26.0,102.0,5.0,1.9
20200104,0,130.0,99.0,179.0,29.0,103.0,5.0,2.3
20200104,1,127.0,96.0,184.0,28.0,100.0,5.0,2.4
20200104,2,155.0,118.0,200.0,27.0,100.0,5.0,2.4
20200104,3,144.0,110.0,188.0,28.0,100.0,5.0,2.5
20200104,4,160.0,122.0,200.0,29.0,104.0,5.0,2.4
20200104,5,185.0,139.0,206.0,29.0,103.0,5.0,2.5
20200104,6,183.0,138.0,200.0,30.0,103.0,5.0,2.5
20200104,7,147.0,112.0,181.0,30.0,104.0,5.0,2.5
20200104,8,,,,,106.0,5.0,2.8
20200104,9,143.0,109.0,151.0,59.0,,5.0,3.3
20200104,10,89.0,66.0,110.0,51.0,95.0,9.0,
20200104,11,82.0,60.0,113.0,66.0,79.0,,4.0
20200104,12,49.0,34.0,38.0,29.0,,45.0,1.5
20200104,13,79.0,39.0,108.0,48.0,58.0,40.0,2.4
20200104,14,56.0,23.0,62.0,38.0,38.0,56.0,1.8
20200104,15,55.0,27.0,59.0,17.0,32.0,64.0,1.0
20200104,16,57.0,27.0,64.0,15.0,46.0,49.0,1.0
20200104,17,59.0,39.0,67.0,15.0,63.0,29.0,1.0
20200104,18,68.0,47.0,86.0,17.0,73.0,18.0,0.9
20200104,19,72.0,52.0,89.0,20.0,71.0,18.0,0.9
20200104,20,69.0,50.0,79.0,20.0,60.0,26.0,0.8
20200104,21,70.0,51.0,80.0,20.0,60.0,26.0,0.8
20200104,22,82.0,60.0,95.0,37.0,73.0,15.0,1.0
20200104,23,84.0,62.0,93.0,42.0,78.0,10.0,3.1
20200105,0,84.0,62.0,90.0,30.0,72.0,12.0,3.3
20200105,1,72.0,52.0,80.0,31.0,77.0,8.0,1.5
20200105,2,90.0,59.0,129.0,110.0,80.0,8.0,2.9
20200105,3,139.0,106.0,157.0,118.0,77.0,8.0,3.6
20200105,4,109.0,82.0,124.0,110.0,75.0,8.0,4.1
