date,hour,AQI,PM2.5,PM10,SO2,NO2,O3,CO
20200105,0,85.0,55.0,120.0,43.0,77.0,7.0,2.6
20200105,1,73.0,49.0,95.0,44.0,78.0,7.0,2.0
20200105,2,78.0,46.0,106.0,85.0,77.0,8.0,2.5
20200105,3,90.0,57.0,130.0,83.0,73.0,8.0,2.9
20200105,4,90.0,60.0,129.0,69.0,73.0,8.0,3.1
20200105,5,94.0,61.0,137.0,65.0,72.0,8.0,3.5
20200105,6,90.0,63.0,130.0,77.0,73.0,8.0,4.3
20200105,7,100.0,75.0,146.0,90.0,76.0,8.0,5.2
20200105,8,105.0,76.0,159.0,116.0,79.0,9.0,6.2
20200105,9,116.0,84.0,181.0,136.0,80.0,9.0,7.2
20200105,10,143.0,98.0,236.0,138.0,84.0,11.0,7.6
20200105,11,148.0,113.0,220.0,158.0,89.0,14.0,7.8
20200105,12,172.0,130.0,231.0,112.0,77.0,18.0,4.8
20200105,13,124.0,94.0,172.0,46.0,53.0,32.0,1.9
20200105,14,72.0,52.0,94.0,40.0,60.0,26.0,1.4
20200105,15,82.0,42.0,113.0,42.0,68.0,21.0,1.9
20200105,16,79.0,54.0,108.0,42.0,75.0,15.0,1.9
20200105,17,84.0,58.0,117.0,32.0,78.0,11.0,1.8
20200105,18,79.0,57.0,108.0,34.0,77.0,9.0,1.6
20200105,19,83.0,60.0,115.0,41.0,76.0,8.0,1.6
20200105,20,88.0,65.0,124.0,33.0,72.0,7.0,1.3
20200105,21,88.0,65.0,115.0,44.0,71.0,8.0,1.4
20200105,22,83.0,61.0,92.0,49.0,59.0,17.0,1.1
20200105,23,72.0,52.0,73.0,18.0,22.0,51.0,0.6
20200106,0,52.0,36.0,33.0,12.0,23.0,44.0,0.5
20200106,1,38.0,26.0,35.0,15.0,41.0,26.0,0.8
20200106,2,42.0,29.0,42.0,17.0,63.0,10.0,1.4
20200106,3,67.0,37.0,84.0,20.0,65.0,9.0,1.8
20200106,4,66.0,46.0,81.0,27.0,65.0,8.0,2.5
20200106,5,77.0,56.0,88.0,25.0,65.0,6.0,2.3
20200106,6,83.0,61.0,66.0,26.0,65.0,6.0,2.7
20200106,7,87.0,64.0,85.0,28.0,67.0,6.0,3.2
20200106,8,90.0,67.0,103.0,36.0,69.0,6.0,3.5
20200106,9,92.0,68.0,95.0,38.0,70.0,7.0,3.9
20200106,10,112.0,84.0,99.0,40.0,68.0,8.0,4.1
20200106,11,112.0,84.0,106.0,41.0,72.0,9.0,4.5
20200106,12,139.0,106.0,133.0,30.0,72.0,12.0,4.0
20200106,13,144.0,110.0,153.0,39.0,68.0,21.0,3.7
20200106,14,158.0,120.0,148.0,40.0,57.0,33.0,3.1
20200106,15,134.0,102.0,124.0,33.0,64.0,31.0,2.9
20200106,16,170.0,129.0,129.0,26.0,59.0,32.0,2.4
20200106,17,130.0,99.0,123.0,20.0,70.0,20.0,2.2
20200106,18,124.0,94.0,107.0,16.0,70.0,16.0,1.7
20200106,19,123.0,93.0,118.0,13.0,76.0,8.0,1.7
20200106,20,132.0,100.0,120.0,13.0,67.0,10.0,1.4
20200106,21,115.0,87.0,94.0,15.0,66.0,9.0,1.4
20200106,22,108.0,81.0,119.0,15.0,68.0,7.0,1.7
20200106,23,143.0,109.0,114.0,18.0,66.0,7.0,2.2
20200107,0,130.0,99.0,119.0,22.0,66.0,6.0,3.0
20200107,1,143.0,109.0,126.0,25.0,64.0,7.0,3.6
20200107,2,152.0,116.0,160.0,30.0,63.0,6.0,4.8
20200107,3,149.0,114.0,151.0,40.0,65.0,6.0,4.3
20200107,4,139.0,106.0,140.0,47.0,64.0,7.0,4.3
20200107,5,123.0,93.0,136.0,42.0,61.0,7.0,4.4
20200107,6,127.0,96.0,150.0,38.0,60.0,6.0,4.1
20200107,7,105.0,79.0,121.0,35.0,60.0,11.0,2.7
20200107,8,64.0,46.0,78.0,33.0,56.0,20.0,1.7
20200107,9,55.0,39.0,57.0,31.0,46.0,32.0,1.7
20200107,10,53.0,33.0,55.0,,58.0,23.0,2.3
20200107,11,50.0,27.0,50.0,,46.0,34.0,1.4
20200107,12,38.0,22.0,38.0,,38.0,40.0,0.9
20200107,13,41.0,23.0,41.0,27.0,29.0,49.0,0.6
20200107,14,35.0,23.0,35.0,12.0,24.0,56.0,0.5
20200107,15,28.0,18.0,28.0,11.0,26.0,54.0,0.5
20200107,16,25.0,16.0,25.0,10.0,30.0,51.0,0.5
20200107,17,26.0,16.0,26.0,11.0,34.0,44.0,0.7
20200107,18,28.0,17.0,26.0,14.0,55.0,24.0,0.9
20200107,19,40.0,20.0,40.0,19.0,60.0,19.0,1.1
20200107,20,49.0,27.0,49.0,18.0,64.0,15.0,1.1
20200107,21,53.0,37.0,56.0,18.0,67.0,12.0,1.0
20200107,22,58.0,41.0,58.0,18.0,63.0,14.0,1.0
20200107,23,64.0,46.0,56.0,16.0,66.0,9.0,1.1
20200108,0,57.0,40.0,59.0,17.0,67.0,9.0,1.2
20200108,1,67.0,48.0,78.0,20.0,66.0,8.0,1.4
20200108,2,68.0,49.0,78.0,17.0,67.0,8.0,1.2
20200108,3,56.0,38.0,61.0,15.0,61.0,13.0,0.8
20200108,4,52.0,32.0,53.0,20.0,60.0,14.0,0.8
20200108,5,42.0,21.0,42.0,14.0,48.0,23.0,0.7
20200108,6,36.0,20.0,36.0,17.0,40.0,31.0,0.6
20200108,7,32.0,17.0,32.0,16.0,58.0,15.0,0.7
20200108,8,38.0,22.0,38.0,14.0,66.0,10.0,0.9
20200108,9,48.0,33.0,48.0,14.0,60.0,16.0,1.0
20200108,10,52.0,30.0,53.0,15.0,43.0,36.0,1.0
20200108,11,42.0,25.0,42.0,16.0,33.0,47.0,1.0
20200108,12,40.0,24.0,40.0,19.0,39.0,44.0,1.1
20200108,13,41.0,20.0,41.0,20.0,24.0,59.0,0.7
20200108,14,39.0,22.0,39.0,10.0,15.0,67.0,0.5
20200108,15,36.0,25.0,25.0,9.0,16.0,68.0,0.4
20200108,16,30.0,21.0,28.0,8.0,18.0,64.0,0.4
20200108,17,28.0,19.0,28.0,7.0,21.0,59.0,0.4
20200108,18,28.0,15.0,28.0,9.0,46.0,33.0,0.6
20200108,19,37.0,17.0,37.0,10.0,59.0,23.0,0.7
20200108,20,41.0,22.0,41.0,12.0,68.0,16.0,0.8
20200108,21,42.0,29.0,41.0,15.0,74.0,10.0,0.8
20200108,22,52.0,35.0,53.0,17.0,72.0,9.0,0.9
20200108,23,55.0,39.0,57.0,21.0,71.0,8.0,1.1
20200109,0,63.0,45.0,63.0,23.0,71.0,9.0,1.2
20200109,1,69.0,49.0,87.0,27.0,70.0,9.0,1.4
20200109,2,71.0,51.0,91.0,30.0,68.0,9.0,1.4
20200109,3,75.0,55.0,82.0,30.0,68.0,8.0,1.2
20200109,4,67.0,48.0,80.0,26.0,66.0,8.0,1.2
20200109,5,74.0,54.0,60.0,25.0,65.0,8.0,1.3
20200109,6,67.0,48.0,76.0,27.0,64.0,8.0,1.6
20200109,7,73.0,52.0,95.0,27.0,65.0,9.0,2.5
20200109,8,83.0,61.0,109.0,35.0,80.0,9.0,3.3
20200109,9,105.0,64.0,159.0,54.0,81.0,14.0,3.0
20200109,10,98.0,61.0,145.0,92.0,86.0,40.0,3.8
20200109,11,119.0,90.0,184.0,82.0,84.0,19.0,4.1
20200109,12,102.0,72.0,153.0,110.0,96.0,23.0,6.3
20200109,13,122.0,92.0,171.0,98.0,96.0,27.0,5.8
20200109,14,110.0,83.0,160.0,84.0,89.0,30.0,5.0
20200109,15,89.0,62.0,128.0,39.0,60.0,39.0,2.2
20200109,16,72.0,52.0,63.0,31.0,64.0,32.0,1.7
20200109,17,69.0,50.0,75.0,14.0,57.0,30.0,0.8
20200109,18,59.0,42.0,53.0,12.0,75.0,15.0,0.8
20200109,19,53.0,37.0,56.0,14.0,84.0,7.0,1.1
20200109,20,59.0,42.0,63.0,16.0,86.0,8.0,1.1
20200109,21,70.0,46.0,90.0,16.0,86.0,7.0,1.0
20200109,22,62.0,44.0,70.0,17.0,92.0,7.0,1.2
20200109,23,77.0,56.0,92.0,20.0,102.0,7.0,1.6
20200110,0,88.0,62.0,125.0,22.0,107.0,7.0,1.9
20200110,1,135.0,103.0,149.0,28.0,104.0,7.0,1.8
20200110,2,132.0,100.0,147.0,24.0,102.0,8.0,1.7
20200110,3,130.0,99.0,130.0,23.0,97.0,8.0,1.4
20200110,4,119.0,90.0,128.0,18.0,91.0,7.0,1.2
20200110,5,74.0,54.0,98.0,16.0,85.0,7.0,1.2
20200110,6,80.0,59.0,80.0,19.0,84.0,7.0,1.2
20200110,7,84.0,62.0,87.0,19.0,84.0,7.0,1.4
20200110,8,104.0,78.0,109.0,19.0,91.0,8.0,1.6
20200110,9,98.0,73.0,106.0,23.0,87.0,10.0,1.8
20200110,10,127.0,96.0,138.0,37.0,88.0,13.0,1.9
20200110,11,124.0,94.0,123.0,38.0,83.0,17.0,2.1
20200110,12,,,,,,24.0,2.3
20200110,13,,,,35.0,66.0,31.0,
20200110,14,117.0,88.0,114.0,24.0,60.0,37.0,1.6
20200110,15,92.0,68.0,89.0,19.0,52.0,44.0,1.3
20200110,16,77.0,56.0,78.0,16.0,41.0,49.0,1.0
20200110,17,65.0,47.0,66.0,11.0,36.0,49.0,0.6
20200110,18,54.0,35.0,57.0,9.0,49.0,33.0,0.7
20200110,19,50.0,31.0,50.0,12.0,58.0,24.0,0.7
20200110,20,51.0,29.0,51.0,14.0,57.0,23.0,0.8
20200110,21,53.0,28.0,56.0,17.0,62.0,17.0,0.9
20200110,22,54.0,34.0,58.0,19.0,71.0,9.0,1.1
20200110,23,62.0,37.0,74.0,31.0,70.0,10.0,1.2
20200111,0,69.0,35.0,88.0,27.0,72.0,8.0,1.5
20200111,1,75.0,41.0,99.0,15.0,56.0,23.0,1.0
20200111,2,55.0,32.0,60.0,12.0,20.0,56.0,0.6
20200111,3,42.0,24.0,42.0,13.0,31.0,44.0,1.0
20200111,4,36.0,21.0,36.0,14.0,25.0,50.0,0.9
20200111,5,30.0,12.0,30.0,14.0,29.0,46.0,0.9
20200111,6,27.0,14.0,27.0,16.0,42.0,33.0,1.7
20200111,7,33.0,16.0,33.0,13.0,46.0,33.0,1.1
20200111,8,38.0,14.0,38.0,24.0,63.0,18.0,1.8
20200111,9,42.0,15.0,42.0,32.0,67.0,14.0,2.8
20200111,10,49.0,18.0,49.0,55.0,61.0,21.0,2.5
20200111,11,54.0,23.0,57.0,40.0,46.0,37.0,1.8
20200111,12,50.0,22.0,50.0,39.0,46.0,37.0,1.9
20200111,13,51.0,24.0,51.0,31.0,52.0,33.0,1.7
20200111,14,54.0,26.0,57.0,41.0,49.0,35.0,1.9
20200111,15,56.0,28.0,61.0,35.0,42.0,41.0,1.5
20200111,16,57.0,31.0,63.0,30.0,37.0,46.0,1.4
20200111,17,55.0,35.0,59.0,28.0,39.0,43.0,1.3
20200111,18,58.0,41.0,53.0,24.0,44.0,36.0,1.1
20200111,19,60.0,43.0,54.0,22.0,54.0,27.0,1.1
20200111,20,64.0,46.0,54.0,21.0,65.0,17.0,1.1
20200111,21,59.0,42.0,58.0,24.0,70.0,13.0,1.3
20200111,22,68.0,49.0,78.0,31.0,68.0,13.0,1.4
20200111,23,68.0,49.0,79.0,28.0,71.0,10.0,1.4
20200112,0,74.0,54.0,82.0,28.0,67.0,12.0,1.2
20200112,1,62.0,44.0,68.0,21.0,62.0,16.0,0.9
20200112,2,54.0,37.0,57.0,15.0,49.0,25.0,0.7
20200112,3,52.0,36.0,47.0,14.0,43.0,29.0,0.7
20200112,4,45.0,31.0,40.0,24.0,68.0,9.0,1.2
20200112,5,54.0,38.0,56.0,28.0,69.0,8.0,1.7
20200112,6,99.0,74.0,108.0,26.0,68.0,8.0,1.6
20200112,7,92.0,68.0,87.0,41.0,71.0,8.0,2.1
20200112,8,100.0,56.0,149.0,52.0,74.0,8.0,2.9
20200112,9,101.0,56.0,152.0,67.0,66.0,10.0,3.1
20200112,10,99.0,63.0,148.0,78.0,64.0,14.0,3.2
20200112,11,89.0,64.0,127.0,83.0,61.0,20.0,3.6
20200112,12,92.0,64.0,134.0,61.0,54.0,28.0,2.7
20200112,13,79.0,58.0,93.0,56.0,48.0,35.0,2.3
20200112,14,69.0,48.0,88.0,46.0,50.0,37.0,2.2
20200112,15,72.0,52.0,90.0,35.0,53.0,35.0,1.8
20200112,16,73.0,53.0,85.0,33.0,56.0,34.0,1.9
20200112,17,73.0,53.0,80.0,33.0,57.0,30.0,1.9
20200112,18,74.0,46.0,98.0,31.0,71.0,17.0,1.9
20200112,19,68.0,47.0,85.0,28.0,78.0,10.0,2.0
20200112,20,73.0,50.0,96.0,28.0,78.0,9.0,2.0
20200112,21,77.0,56.0,91.0,27.0,77.0,9.0,1.7
20200112,22,70.0,51.0,84.0,23.0,71.0,11.0,1.5
20200112,23,68.0,49.0,64.0,21.0,66.0,12.0,1.2
20200113,0,64.0,46.0,60.0,22.0,72.0,8.0,1.3
20200113,1,69.0,50.0,66.0,28.0,72.0,10.0,1.9
20200113,2,98.0,73.0,106.0,46.0,77.0,11.0,2.6
20200113,3,122.0,92.0,135.0,44.0,72.0,10.0,2.1
20200113,4,90.0,67.0,108.0,39.0,66.0,12.0,1.6
20200113,5,78.0,57.0,64.0,38.0,75.0,8.0,2.2
20200113,6,81.0,55.0,112.0,28.0,75.0,9.0,2.8
20200113,7,97.0,62.0,143.0,26.0,69.0,9.0,2.2
20200113,8,89.0,66.0,119.0,23.0,69.0,8.0,1.5
20200113,9,72.0,52.0,75.0,27.0,53.0,23.0,1.2
20200113,10,55.0,39.0,59.0,33.0,49.0,30.0,1.3
20200113,11,55.0,35.0,60.0,18.0,31.0,47.0,1.2
20200113,12,52.0,28.0,53.0,17.0,18.0,58.0,1.4
20200113,13,40.0,20.0,40.0,29.0,26.0,55.0,2.2
20200113,14,41.0,27.0,41.0,27.0,27.0,56.0,1.9
20200113,15,39.0,24.0,39.0,25.0,30.0,54.0,1.5
20200113,16,41.0,24.0,41.0,28.0,36.0,49.0,1.6
20200113,17,45.0,25.0,45.0,22.0,42.0,42.0,1.4
20200113,18,52.0,28.0,53.0,15.0,51.0,32.0,1.2
20200113,19,50.0,33.0,50.0,14.0,51.0,30.0,0.9
20200113,20,53.0,35.0,55.0,12.0,48.0,30.0,0.7
20200113,21,48.0,32.0,48.0,15.0,62.0,17.0,0.8
20200113,22,53.0,34.0,55.0,17.0,73.0,8.0,1.0
20200113,23,62.0,29.0,74.0,28.0,74.0,8.0,2.0
20200114,0,50.0,29.0,50.0,32.0,67.0,14.0,1.8
20200114,1,52.0,28.0,54.0,32.0,70.0,8.0,1.8
20200114,2,77.0,36.0,103.0,39.0,71.0,8.0,2.0
20200114,3,93.0,45.0,135.0,55.0,72.0,8.0,2.7
20200114,4,89.0,55.0,127.0,60.0,70.0,8.0,2.4
20200114,5,87.0,56.0,124.0,56.0,71.0,8.0,2.4
20200114,6,92.0,59.0,133.0,47.0,70.0,8.0,2.9
20200114,7,87.0,51.0,123.0,61.0,68.0,8.0,4.2
20200114,8,88.0,52.0,125.0,46.0,64.0,8.0,3.0
20200114,9,87.0,55.0,124.0,67.0,66.0,10.0,4.2
20200114,10,90.0,55.0,130.0,80.0,65.0,16.0,4.6
20200114,11,92.0,57.0,134.0,97.0,70.0,20.0,4.6
20200114,12,95.0,57.0,139.0,71.0,59.0,32.0,3.5
20200114,13,75.0,55.0,93.0,54.0,56.0,37.0,2.9
20200114,14,73.0,53.0,90.0,50.0,49.0,44.0,2.7
20200114,15,74.0,54.0,92.0,49.0,54.0,43.0,2.6
20200114,16,75.0,55.0,100.0,37.0,49.0,44.0,1.8
20200114,17,70.0,51.0,82.0,33.0,55.0,38.0,1.8
20200114,18,75.0,55.0,89.0,33.0,64.0,29.0,1.9
20200114,19,73.0,53.0,92.0,29.0,76.0,17.0,1.8
20200114,20,74.0,54.0,93.0,28.0,73.0,18.0,1.7
20200114,21,72.0,52.0,91.0,32.0,83.0,9.0,1.9
20200114,22,82.0,59.0,113.0,30.0,80.0,7.0,1.6
20200114,23,83.0,61.0,114.0,36.0,79.0,8.0,2.2
20200115,0,101.0,65.0,152.0,36.0,78.0,8.0,2.1
20200115,1,109.0,82.0,144.0,35.0,74.0,8.0,1.9
20200115,2,108.0,81.0,148.0,34.0,73.0,8.0,2.0
20200115,3,120.0,91.0,142.0,33.0,77.0,12.0,2.1
20200115,4,106.0,79.0,162.0,35.0,75.0,15.0,2.0
20200115,5,107.0,70.0,164.0,30.0,71.0,9.0,2.0
20200115,6,110.0,83.0,146.0,27.0,72.0,8.0,2.2
20200115,7,110.0,83.0,163.0,29.0,80.0,8.0,2.5
20200115,8,110.0,83.0,166.0,32.0,92.0,8.0,2.8
20200115,9,135.0,103.0,204.0,34.0,94.0,9.0,3.6
20200115,10,148.0,106.0,246.0,34.0,97.0,9.0,3.7
20200115,11,132.0,100.0,208.0,18.0,65.0,22.0,1.4
20200115,12,68.0,49.0,65.0,15.0,50.0,36.0,1.0
20200115,13,63.0,43.0,76.0,16.0,54.0,39.0,1.1
20200115,14,85.0,52.0,120.0,16.0,49.0,48.0,1.2
20200115,15,84.0,62.0,114.0,14.0,48.0,50.0,1.1
20200115,16,90.0,66.0,130.0,14.0,52.0,46.0,1.0
20200115,17,103.0,77.0,108.0,14.0,60.0,39.0,1.0
20200115,18,107.0,80.0,120.0,16.0,85.0,14.0,1.2
20200115,19,90.0,67.0,108.0,20.0,90.0,9.0,1.4
20200115,20,117.0,88.0,127.0,26.0,91.0,10.0,1.6
20200115,21,144.0,110.0,177.0,17.0,86.0,8.0,1.4
20200115,22,104.0,78.0,127.0,24.0,90.0,8.0,1.6
20200115,23,140.0,107.0,152.0,21.0,93.0,8.0,1.6
20200116,0,152.0,116.0,183.0,18.0,93.0,8.0,1.6
20200116,1,172.0,130.0,172.0,16.0,95.0,8.0,1.6
20200116,2,178.0,134.0,199.0,16.0,94.0,8.0,1.9
20200116,3,236.0,186.0,246.0,16.0,94.0,8.0,2.0
20200116,4,242.0,192.0,252.0,16.0,95.0,8.0,1.9
20200116,5,210.0,160.0,215.0,23.0,93.0,8.0,2.3
20200116,6,170.0,129.0,183.0,37.0,89.0,9.0,2.8
20200116,7,163.0,124.0,184.0,56.0,83.0,9.0,4.0
20200116,8,140.0,107.0,200.0,108.0,79.0,11.0,6.6
20200116,9,158.0,120.0,219.0,116.0,79.0,10.0,6.5
20200116,10,158.0,120.0,218.0,103.0,79.0,13.0,5.9
20200116,11,172.0,130.0,188.0,75.0,69.0,19.0,3.9
20200116,12,122.0,92.0,151.0,56.0,57.0,33.0,3.0
20200116,13,94.0,70.0,127.0,47.0,52.0,40.0,2.4
20200116,14,102.0,76.0,133.0,26.0,38.0,50.0,1.1
20200116,15,73.0,50.0,95.0,24.0,42.0,48.0,1.3
20200116,16,78.0,56.0,105.0,23.0,43.0,44.0,1.2
20200116,17,80.0,59.0,94.0,22.0,51.0,34.0,1.2
20200116,18,79.0,58.0,83.0,21.0,46.0,40.0,0.9
20200116,19,73.0,53.0,86.0,22.0,55.0,31.0,0.9
20200116,20,74.0,53.0,97.0,28.0,71.0,17.0,1.2
20200116,21,77.0,56.0,100.0,27.0,75.0,13.0,1.6
20200116,22,75.0,55.0,93.0,26.0,76.0,12.0,1.6
20200116,23,73.0,52.0,95.0,42.0,81.0,8.0,1.5
20200117,0,79.0,58.0,105.0,23.0,80.0,8.0,1.2
20200117,1,71.0,50.0,91.0,22.0,73.0,13.0,1.1
20200117,2,59.0,42.0,58.0,24.0,78.0,7.0,1.3
20200117,3,72.0,43.0,94.0,27.0,79.0,7.0,1.4
20200117,4,75.0,51.0,100.0,26.0,79.0,7.0,1.4
20200117,5,68.0,48.0,86.0,29.0,73.0,12.0,1.5
20200117,6,70.0,51.0,80.0,28.0,71.0,10.0,1.7
20200117,7,80.0,52.0,110.0,29.0,78.0,8.0,2.1
20200117,8,87.0,58.0,124.0,29.0,81.0,7.0,1.6
20200117,9,80.0,51.0,109.0,35.0,77.0,9.0,1.5
20200117,10,81.0,56.0,112.0,30.0,77.0,11.0,1.9
20200117,11,88.0,58.0,125.0,29.0,78.0,14.0,2.0
20200117,12,110.0,83.0,144.0,27.0,67.0,23.0,1.8
20200117,13,144.0,110.0,167.0,25.0,73.0,27.0,1.9
20200117,14,152.0,116.0,191.0,23.0,72.0,33.0,1.8
20200117,15,,,,,55.0,40.0,1.6
20200117,16,,,,20.0,,31.0,1.7
20200117,17,,,,21.0,68.0,,
20200117,18,133.0,101.0,124.0,19.0,84.0,12.0,1.7
20200117,19,133.0,101.0,125.0,22.0,94.0,8.0,1.9
20200117,20,144.0,110.0,147.0,25.0,94.0,9.0,2.1
20200117,21,159.0,121.0,172.0,25.0,94.0,9.0,2.0
20200117,22,135.0,103.0,159.0,23.0,94.0,8.0,2.0
20200117,23,153.0,117.0,145.0,22.0,94.0,8.0,2.0
20200118,0,152.0,116.0,151.0,20.0,93.0,8.0,2.2
20200118,1,182.0,137.0,194.0,20.0,94.0,8.0,2.6
20200118,2,250.0,200.0,260.0,18.0,96.0,8.0,2.7
20200118,3,296.0,246.0,304.0,18.0,97.0,8.0,2.9
