date,hour,AQI,PM2.5,PM10,SO2,NO2,O3,CO
20210101,0,,,,,,,
20210101,1,58.0,28.0,65.0,8.0,63.0,4.0,0.9
20210101,2,,,,,,,
20210101,3,,,82.0,10.0,62.0,4.0,
20210101,4,56.0,37.0,61.0,13.0,63.0,4.0,1.1
20210101,7,69.0,50.0,86.0,32.0,68.0,5.0,1.8
20210101,8,87.0,51.0,124.0,42.0,70.0,5.0,3.1
20210101,9,112.0,57.0,173.0,87.0,68.0,8.0,5.2
20210101,10,92.0,52.0,133.0,57.0,63.0,14.0,3.8
20210101,11,87.0,55.0,124.0,83.0,58.0,23.0,5.2
20210101,12,77.0,46.0,103.0,39.0,40.0,36.0,2.3
20210101,13,69.0,44.0,88.0,22.0,36.0,40.0,1.3
20210101,15,67.0,41.0,84.0,16.0,34.0,50.0,1.0
20210101,16,55.0,39.0,57.0,13.0,29.0,47.0,0.7
20210101,17,,,,,,,
20210101,18,,,,,,,
20210101,19,58.0,36.0,65.0,8.0,35.0,37.0,0.9
20210101,20,47.0,29.0,47.0,12.0,43.0,28.0,1.4
20210101,21,54.0,37.0,57.0,17.0,53.0,15.0,1.7
20210101,22,51.0,32.0,51.0,17.0,46.0,22.0,1.5
20210101,23,52.0,26.0,53.0,15.0,45.0,23.0,1.6
20210102,0,54.0,34.0,58.0,27.0,53.0,15.0,2.2
20210102,1,68.0,33.0,85.0,40.0,60.0,6.0,2.1
20210102,2,58.0,26.0,65.0,46.0,63.0,4.0,2.3
20210102,3,65.0,32.0,79.0,46.0,64.0,3.0,2.7
20210102,4,57.0,35.0,64.0,51.0,64.0,4.0,3.2
20210102,5,76.0,42.0,102.0,53.0,64.0,4.0,3.6
20210102,6,78.0,55.0,105.0,60.0,64.0,4.0,3.4
20210102,7,69.0,50.0,71.0,53.0,64.0,4.0,3.1
20210102,8,73.0,53.0,88.0,47.0,60.0,6.0,3.5
20210102,9,81.0,59.0,111.0,50.0,62.0,8.0,7.1
20210102,10,118.0,89.0,136.0,53.0,62.0,11.0,5.9
20210102,11,86.0,49.0,121.0,60.0,59.0,15.0,5.4
20210102,12,81.0,56.0,112.0,59.0,50.0,25.0,4.3
20210102,13,,,,,,29.0,3.6
20210102,14,,68.0,,38.0,,34.0,
20210102,15,,64.0,122.0,31.0,44.0,,1.7
