date,hour,AQI,PM2.5,PM10,SO2,NO2,O3,CO
20240105,20,53.0,23.0,56.0,10.0,82.0,,1.3
20240105,21,57.0,38.0,64.0,8.0,80.0,,1.1
20240105,22,61.0,36.0,72.0,5.0,77.0,,0.9
20240105,23,62.0,36.0,73.0,4.0,76.0,3.0,0.8
20240106,0,57.0,40.0,62.0,3.0,66.0,10.0,0.6
20240106,1,68.0,49.0,83.0,3.0,82.0,,0.9
20240106,2,65.0,40.0,80.0,4.0,81.0,,0.8
20240106,3,67.0,45.0,84.0,2.0,79.0,,0.7
20240106,4,65.0,47.0,76.0,2.0,78.0,,0.7
20240106,5,62.0,44.0,68.0,2.0,78.0,,0.6
20240106,6,60.0,32.0,69.0,1.0,73.0,,0.6
20240106,7,54.0,37.0,57.0,2.0,70.0,,0.6
20240106,8,55.0,32.0,59.0,1.0,68.0,2.0,0.6
20240106,9,38.0,18.0,38.0,1.0,56.0,18.0,0.5
20240106,10,36.0,22.0,36.0,1.0,39.0,32.0,0.4
20240106,11,34.0,16.0,34.0,1.0,28.0,41.0,0.4
20240106,12,29.0,13.0,29.0,2.0,18.0,51.0,0.4
20240106,13,18.0,6.0,14.0,3.0,10.0,57.0,0.5
20240106,14,19.0,9.0,16.0,3.0,7.0,59.0,0.5
20240106,15,18.0,7.0,12.0,3.0,8.0,57.0,0.4
20240106,16,18.0,12.0,18.0,2.0,8.0,54.0,0.3
20240106,17,19.0,13.0,,1.0,14.0,50.0,0.3
20240106,18,28.0,18.0,28.0,1.0,36.0,28.0,0.4
20240106,19,30.0,21.0,29.0,1.0,52.0,13.0,0.5
20240106,20,57.0,40.0,64.0,3.0,63.0,3.0,0.7
20240106,21,55.0,39.0,58.0,3.0,63.0,2.0,0.8
20240106,22,42.0,28.0,42.0,2.0,56.0,7.0,0.6
20240106,23,53.0,29.0,55.0,3.0,52.0,7.0,0.6
20240107,0,26.0,18.0,26.0,4.0,28.0,27.0,0.4
20240107,1,30.0,21.0,23.0,1.0,22.0,33.0,0.3
20240107,2,18.0,10.0,18.0,1.0,20.0,35.0,0.3
20240107,3,19.0,5.0,19.0,1.0,18.0,38.0,0.3
20240107,4,14.0,7.0,14.0,1.0,18.0,36.0,0.3
20240107,5,18.0,12.0,12.0,1.0,18.0,36.0,0.3
20240107,6,33.0,23.0,,4.0,20.0,33.0,0.3
20240107,7,26.0,18.0,,5.0,19.0,35.0,0.3
20240107,8,29.0,20.0,,5.0,27.0,27.0,0.4
20240107,9,24.0,11.0,24.0,3.0,38.0,23.0,0.5
20240107,10,27.0,11.0,27.0,6.0,30.0,33.0,0.8
20240107,11,35.0,14.0,35.0,5.0,24.0,40.0,0.9
20240107,12,19.0,8.0,19.0,3.0,15.0,53.0,0.6
20240107,13,20.0,8.0,10.0,2.0,6.0,62.0,0.4
20240107,14,20.0,7.0,9.0,3.0,8.0,62.0,0.4
20240107,15,19.0,11.0,16.0,3.0,12.0,59.0,0.5
20240107,16,24.0,13.0,24.0,2.0,16.0,56.0,0.5
20240107,17,25.0,17.0,,2.0,19.0,53.0,0.8
20240107,18,28.0,19.0,28.0,2.0,31.0,38.0,0.6
20240107,19,43.0,26.0,43.0,8.0,51.0,14.0,1.1
20240107,20,54.0,20.0,58.0,11.0,62.0,6.0,1.1
20240107,21,43.0,28.0,43.0,10.0,61.0,8.0,0.9
20240107,22,34.0,18.0,34.0,7.0,53.0,14.0,0.8
20240107,23,27.0,13.0,27.0,6.0,51.0,15.0,0.8
20240108,0,28.0,10.0,26.0,4.0,55.0,10.0,0.7
20240108,1,29.0,10.0,29.0,5.0,55.0,8.0,0.8
20240108,2,35.0,14.0,35.0,7.0,58.0,4.0,0.8
20240108,3,33.0,20.0,33.0,6.0,60.0,2.0,0.9
20240108,4,58.0,31.0,65.0,4.0,58.0,1.0,1.3
20240108,5,63.0,37.0,76.0,6.0,61.0,,1.4
20240108,6,72.0,37.0,94.0,7.0,63.0,,1.6
20240108,7,70.0,49.0,90.0,7.0,68.0,,1.8
20240108,8,74.0,48.0,97.0,8.0,72.0,,1.9
20240108,9,82.0,45.0,113.0,9.0,74.0,1.0,2.0
20240108,10,68.0,39.0,86.0,11.0,68.0,3.0,1.8
20240108,11,55.0,38.0,60.0,14.0,58.0,16.0,1.8
20240108,12,57.0,34.0,63.0,17.0,50.0,29.0,1.5
20240108,13,56.0,37.0,62.0,15.0,50.0,32.0,1.5
20240108,14,57.0,39.0,63.0,14.0,53.0,33.0,1.5
20240108,15,65.0,47.0,73.0,12.0,53.0,34.0,1.1
20240108,16,66.0,47.0,82.0,11.0,66.0,24.0,1.1
20240108,17,73.0,53.0,81.0,10.0,76.0,12.0,1.1
20240108,18,74.0,54.0,83.0,9.0,85.0,4.0,1.0
20240108,19,65.0,47.0,77.0,9.0,82.0,7.0,0.9
20240108,20,70.0,51.0,75.0,9.0,81.0,7.0,0.9
20240108,21,78.0,57.0,84.0,9.0,85.0,5.0,0.9
20240108,22,70.0,50.0,90.0,9.0,84.0,5.0,0.9
20240108,23,74.0,54.0,89.0,8.0,80.0,6.0,0.8
20240109,0,79.0,58.0,80.0,10.0,73.0,9.0,0.9
20240109,1,,54.0,91.0,12.0,,2.0,1.3
20240109,2,,58.0,90.0,10.0,,1.0,1.4
20240109,3,80.0,59.0,105.0,10.0,84.0,1.0,1.6
20240109,4,79.0,56.0,108.0,10.0,79.0,1.0,1.4
20240109,5,79.0,58.0,106.0,10.0,77.0,1.0,1.5
20240109,6,81.0,50.0,112.0,15.0,77.0,1.0,2.1
20240109,7,87.0,58.0,124.0,17.0,79.0,,1.9
20240109,8,91.0,64.0,131.0,22.0,77.0,,2.0
20240109,9,89.0,62.0,127.0,19.0,77.0,2.0,2.1
20240109,10,109.0,67.0,168.0,32.0,77.0,4.0,1.9
20240109,11,90.0,47.0,130.0,27.0,65.0,13.0,1.7
20240109,12,69.0,43.0,87.0,22.0,52.0,25.0,1.3
20240109,13,63.0,32.0,76.0,14.0,50.0,30.0,1.0
20240109,14,,34.0,65.0,15.0,,34.0,1.0
20240109,15,,36.0,78.0,15.0,,28.0,1.2
20240109,16,,35.0,74.0,12.0,,27.0,1.2
20240109,17,58.0,39.0,66.0,9.0,35.0,28.0,1.0
20240109,18,62.0,44.0,74.0,10.0,50.0,10.0,1.2
20240109,19,64.0,46.0,76.0,8.0,54.0,8.0,1.4
20240109,20,66.0,41.0,81.0,8.0,54.0,6.0,1.3
20240109,21,64.0,42.0,77.0,8.0,57.0,1.0,1.1
20240109,22,62.0,32.0,73.0,6.0,55.0,1.0,1.0
20240109,23,57.0,34.0,63.0,5.0,54.0,1.0,1.0
20240110,0,62.0,39.0,73.0,6.0,50.0,1.0,1.0
20240110,1,66.0,32.0,82.0,10.0,48.0,1.0,1.0
20240110,2,64.0,35.0,77.0,10.0,50.0,1.0,1.0
20240110,3,71.0,42.0,92.0,11.0,49.0,1.0,1.1
20240110,4,71.0,50.0,92.0,13.0,50.0,1.0,1.3
20240110,5,75.0,44.0,100.0,12.0,48.0,1.0,1.5
20240110,6,77.0,42.0,104.0,12.0,47.0,1.0,1.6
20240110,7,75.0,42.0,99.0,15.0,49.0,1.0,1.9
20240110,8,72.0,43.0,93.0,15.0,48.0,2.0,2.0
20240110,9,,53.0,127.0,12.0,50.0,4.0,
20240110,10,,52.0,104.0,,47.0,10.0,
20240110,11,,40.0,78.0,12.0,,21.0,1.5
20240110,12,,,,4.0,,35.0,0.7
20240110,13,,,,1.0,21.0,45.0,0.4
20240110,14,,6.0,41.0,2.0,21.0,,0.4
20240110,15,,6.0,66.0,4.0,30.0,,0.6
20240110,16,73.0,52.0,96.0,6.0,36.0,42.0,0.9
20240110,17,93.0,69.0,91.0,5.0,42.0,39.0,0.9
20240110,18,93.0,69.0,101.0,6.0,59.0,21.0,1.1
20240110,19,92.0,68.0,121.0,5.0,76.0,6.0,1.2
20240110,20,97.0,72.0,119.0,5.0,77.0,4.0,1.1
20240110,21,93.0,69.0,104.0,6.0,69.0,10.0,1.0
20240110,22,73.0,53.0,82.0,4.0,58.0,11.0,0.8
20240110,23,66.0,43.0,81.0,4.0,66.0,5.0,0.8
20240111,0,72.0,52.0,77.0,4.0,54.0,14.0,0.7
20240111,1,64.0,44.0,78.0,3.0,57.0,8.0,0.7
20240111,2,70.0,51.0,78.0,4.0,61.0,3.0,0.8
20240111,3,72.0,44.0,93.0,4.0,63.0,1.0,0.8
20240111,4,77.0,56.0,93.0,4.0,63.0,,0.8
20240111,5,74.0,54.0,93.0,5.0,64.0,1.0,0.8
20240111,6,84.0,62.0,92.0,4.0,60.0,2.0,0.8
20240111,7,92.0,68.0,97.0,3.0,62.0,1.0,0.8
20240111,8,97.0,72.0,112.0,3.0,63.0,1.0,1.0
20240111,9,100.0,75.0,123.0,4.0,64.0,6.0,1.1
20240111,10,115.0,87.0,143.0,5.0,64.0,12.0,1.2
20240111,11,129.0,98.0,142.0,6.0,60.0,20.0,1.4
20240111,12,133.0,101.0,151.0,7.0,63.0,26.0,1.4
20240111,13,129.0,98.0,148.0,8.0,62.0,33.0,1.3
20240111,14,128.0,97.0,144.0,7.0,66.0,34.0,1.3
20240111,15,127.0,96.0,154.0,7.0,73.0,28.0,1.2
20240111,16,130.0,99.0,157.0,5.0,83.0,18.0,1.3
20240111,17,155.0,118.0,177.0,5.0,96.0,7.0,1.4
20240111,18,169.0,128.0,196.0,5.0,102.0,1.0,1.6
20240111,19,178.0,134.0,196.0,5.0,104.0,1.0,1.8
20240111,20,179.0,135.0,203.0,4.0,106.0,1.0,2.0
20240111,21,165.0,125.0,202.0,5.0,102.0,,2.0
20240111,22,192.0,144.0,220.0,8.0,100.0,,2.2
20240111,23,186.0,140.0,256.0,20.0,101.0,,2.2
20240112,0,150.0,115.0,210.0,27.0,94.0,,2.2
20240112,1,144.0,110.0,208.0,25.0,85.0,,2.0
20240112,2,129.0,98.0,177.0,18.0,85.0,,1.9
20240112,3,123.0,93.0,161.0,13.0,82.0,,1.7
20240112,4,113.0,85.0,146.0,13.0,78.0,,1.4
20240112,5,96.0,71.0,142.0,14.0,78.0,,1.3
20240112,6,88.0,65.0,111.0,12.0,75.0,,1.2
20240112,7,82.0,52.0,113.0,16.0,78.0,,1.3
20240112,8,79.0,47.0,107.0,22.0,76.0,,1.6
20240112,9,85.0,57.0,120.0,35.0,71.0,3.0,2.1
20240112,10,90.0,56.0,129.0,36.0,65.0,9.0,1.9
20240112,11,76.0,40.0,102.0,22.0,52.0,21.0,1.4
20240112,12,59.0,21.0,68.0,15.0,35.0,35.0,1.2
20240112,13,52.0,17.0,53.0,12.0,25.0,47.0,0.9
20240112,14,52.0,17.0,54.0,11.0,27.0,48.0,0.8
20240112,15,53.0,28.0,56.0,9.0,34.0,43.0,0.7
20240112,16,58.0,28.0,66.0,8.0,39.0,39.0,0.7
20240112,17,62.0,38.0,74.0,7.0,45.0,33.0,0.7
20240112,18,68.0,47.0,86.0,7.0,57.0,20.0,0.9
20240112,19,77.0,56.0,95.0,7.0,66.0,9.0,1.0
20240112,20,77.0,56.0,90.0,7.0,76.0,,1.1
20240112,21,78.0,57.0,102.0,8.0,77.0,,1.3
20240112,22,83.0,61.0,110.0,7.0,76.0,1.0,1.5
20240112,23,99.0,74.0,111.0,6.0,75.0,1.0,1.6
20240113,0,108.0,81.0,115.0,7.0,73.0,1.0,1.7
20240113,1,91.0,63.0,131.0,17.0,75.0,2.0,2.2
20240113,2,69.0,37.0,87.0,13.0,51.0,10.0,1.6
20240113,3,64.0,35.0,78.0,15.0,37.0,18.0,1.7
20240113,4,60.0,33.0,69.0,14.0,29.0,24.0,1.2
20240113,5,55.0,29.0,60.0,11.0,23.0,33.0,1.0
20240113,6,43.0,28.0,43.0,10.0,20.0,37.0,1.0
20240113,7,55.0,31.0,60.0,12.0,24.0,34.0,1.4
20240113,8,49.0,27.0,49.0,5.0,18.0,40.0,0.4
20240113,9,56.0,28.0,62.0,6.0,18.0,39.0,0.4
20240113,10,57.0,30.0,64.0,7.0,18.0,41.0,0.6
20240113,11,51.0,25.0,52.0,8.0,16.0,46.0,0.9
20240113,12,41.0,17.0,41.0,5.0,14.0,49.0,0.5
20240113,13,43.0,18.0,43.0,4.0,14.0,51.0,0.5
20240113,14,40.0,15.0,40.0,4.0,13.0,52.0,0.5
20240113,15,41.0,18.0,41.0,5.0,16.0,50.0,0.6
20240113,16,48.0,24.0,48.0,5.0,23.0,43.0,0.8
20240113,17,53.0,26.0,55.0,6.0,32.0,32.0,0.9
20240113,18,60.0,30.0,70.0,10.0,42.0,23.0,1.0
20240113,19,58.0,26.0,65.0,8.0,43.0,21.0,0.9
20240113,20,57.0,35.0,63.0,7.0,40.0,23.0,0.8
20240113,21,59.0,33.0,67.0,7.0,35.0,29.0,0.9
20240113,22,63.0,40.0,75.0,12.0,36.0,25.0,0.9
20240113,23,65.0,47.0,78.0,7.0,52.0,8.0,1.0
20240114,0,65.0,41.0,79.0,7.0,48.0,11.0,0.9
20240114,1,72.0,52.0,77.0,7.0,47.0,10.0,0.9
20240114,2,74.0,54.0,91.0,8.0,55.0,3.0,1.0
20240114,3,70.0,51.0,88.0,9.0,50.0,6.0,1.1
20240114,4,74.0,54.0,89.0,10.0,52.0,2.0,1.2
20240114,5,61.0,33.0,72.0,4.0,30.0,37.0,0.7
20240114,6,46.0,24.0,46.0,3.0,1.0,68.0,0.2
20240114,7,41.0,20.0,41.0,1.0,7.0,58.0,0.3
20240114,8,39.0,17.0,39.0,2.0,11.0,56.0,0.4
20240114,9,32.0,18.0,32.0,1.0,10.0,56.0,0.5
20240114,10,41.0,11.0,41.0,2.0,9.0,58.0,0.4
20240114,11,28.0,7.0,28.0,1.0,2.0,66.0,0.3
20240114,12,,,,1.0,1.0,68.0,0.4
20240114,13,,4.0,19.0,1.0,,71.0,0.3
20240114,14,,7.0,25.0,2.0,,73.0,0.4
20240114,15,,11.0,28.0,2.0,,72.0,0.4
20240114,16,23.0,16.0,,1.0,7.0,71.0,0.4
20240114,17,25.0,15.0,25.0,1.0,7.0,68.0,0.4
20240114,18,28.0,17.0,28.0,2.0,17.0,53.0,0.4
20240114,19,42.0,23.0,42.0,1.0,40.0,30.0,0.5
20240114,20,45.0,31.0,43.0,3.0,46.0,26.0,0.5
20240114,21,54.0,34.0,58.0,3.0,58.0,14.0,0.6
20240114,22,59.0,35.0,68.0,1.0,68.0,2.0,0.7
20240114,23,63.0,33.0,76.0,2.0,72.0,2.0,0.8
20240115,0,58.0,36.0,66.0,2.0,66.0,3.0,0.8
20240115,1,65.0,40.0,80.0,2.0,59.0,4.0,0.7
20240115,2,64.0,45.0,77.0,3.0,62.0,2.0,0.8
20240115,3,67.0,42.0,83.0,3.0,62.0,2.0,0.9
20240115,4,67.0,48.0,79.0,4.0,66.0,2.0,1.1
20240115,5,72.0,52.0,90.0,5.0,69.0,2.0,1.2
20240115,6,59.0,42.0,54.0,4.0,69.0,1.0,0.9
20240115,7,35.0,21.0,35.0,2.0,64.0,2.0,0.6
20240115,8,37.0,19.0,37.0,6.0,63.0,5.0,0.6
20240115,9,40.0,15.0,40.0,6.0,55.0,17.0,0.6
20240115,10,50.0,16.0,50.0,2.0,49.0,25.0,0.5
20240115,11,36.0,21.0,36.0,1.0,37.0,35.0,0.4
20240115,12,33.0,17.0,33.0,1.0,23.0,46.0,0.4
20240115,13,40.0,17.0,40.0,1.0,15.0,53.0,0.4
20240115,14,51.0,23.0,52.0,1.0,14.0,56.0,0.4
20240115,15,51.0,24.0,52.0,2.0,20.0,52.0,0.4
20240115,16,56.0,36.0,61.0,2.0,24.0,51.0,0.5
20240115,17,56.0,32.0,61.0,2.0,32.0,44.0,0.5
20240115,18,66.0,36.0,82.0,2.0,46.0,28.0,0.6
20240115,19,67.0,42.0,84.0,3.0,62.0,16.0,0.7
20240115,20,64.0,45.0,77.0,2.0,55.0,23.0,0.7
20240115,21,64.0,42.0,78.0,2.0,56.0,20.0,0.7
20240115,22,69.0,43.0,87.0,3.0,72.0,7.0,0.8
20240115,23,67.0,47.0,84.0,4.0,74.0,6.0,0.8
20240116,0,63.0,40.0,76.0,4.0,63.0,13.0,0.8
20240116,1,62.0,41.0,74.0,4.0,57.0,12.0,0.7
20240116,2,70.0,51.0,81.0,4.0,70.0,4.0,0.7
20240116,3,69.0,49.0,87.0,4.0,70.0,2.0,0.7
20240116,4,69.0,50.0,69.0,2.0,65.0,1.0,0.8
20240116,5,97.0,72.0,136.0,8.0,79.0,1.0,1.2
20240116,6,109.0,82.0,168.0,7.0,90.0,1.0,1.6
20240116,8,107.0,80.0,148.0,9.0,93.0,2.0,1.8
20240116,9,111.0,76.0,172.0,14.0,98.0,3.0,1.6
20240116,11,91.0,61.0,131.0,13.0,88.0,11.0,1.5
20240116,12,74.0,54.0,94.0,13.0,54.0,26.0,1.0
20240116,13,72.0,52.0,93.0,10.0,41.0,40.0,0.8
20240116,14,69.0,45.0,88.0,10.0,46.0,32.0,1.0
20240116,15,61.0,42.0,71.0,7.0,43.0,30.0,0.9
20240116,16,69.0,50.0,73.0,4.0,43.0,27.0,0.7
20240116,17,67.0,48.0,71.0,2.0,50.0,17.0,0.6
20240116,18,63.0,45.0,75.0,2.0,62.0,4.0,0.7
20240116,19,63.0,42.0,76.0,2.0,62.0,3.0,0.7
20240116,20,68.0,49.0,73.0,2.0,55.0,4.0,0.7
20240116,21,72.0,52.0,75.0,2.0,55.0,,0.7
20240116,22,73.0,53.0,74.0,1.0,59.0,,0.7
20240116,23,72.0,52.0,80.0,1.0,58.0,,0.8
20240117,0,63.0,45.0,73.0,1.0,58.0,1.0,0.7
20240117,1,73.0,53.0,74.0,1.0,50.0,4.0,0.6
20240117,2,77.0,56.0,68.0,1.0,40.0,8.0,0.6
20240117,3,78.0,57.0,,3.0,36.0,10.0,0.5
20240117,4,69.0,50.0,70.0,3.0,33.0,10.0,0.5
20240117,5,73.0,53.0,63.0,1.0,42.0,4.0,0.6
20240117,6,78.0,57.0,62.0,1.0,47.0,,0.7
20240117,7,69.0,50.0,85.0,3.0,47.0,,0.7
20240117,8,78.0,57.0,66.0,1.0,55.0,,0.9
20240117,9,80.0,59.0,67.0,3.0,39.0,7.0,0.6
20240117,10,74.0,54.0,64.0,3.0,31.0,14.0,0.5
20240117,11,68.0,49.0,68.0,1.0,35.0,12.0,0.5
20240117,12,62.0,44.0,60.0,3.0,32.0,20.0,0.5
20240117,13,64.0,46.0,52.0,1.0,27.0,27.0,0.5
20240117,14,64.0,46.0,49.0,3.0,19.0,34.0,0.4
20240117,15,62.0,44.0,44.0,3.0,17.0,36.0,0.4
20240117,16,62.0,44.0,60.0,3.0,21.0,31.0,0.4
20240117,17,63.0,45.0,56.0,3.0,25.0,25.0,0.5
20240117,18,,49.0,66.0,3.0,30.0,,0.5
20240117,19,,55.0,69.0,,35.0,15.0,
20240117,20,,,,3.0,,3.0,0.7
20240117,21,,,,3.0,,1.0,0.9
20240117,22,104.0,78.0,98.0,3.0,,1.0,1.0
20240117,23,99.0,74.0,97.0,3.0,41.0,1.0,1.0
20240118,0,103.0,77.0,114.0,3.0,42.0,1.0,1.2
20240118,1,107.0,80.0,110.0,3.0,38.0,1.0,1.4
20240118,2,107.0,80.0,109.0,3.0,36.0,1.0,1.4
20240118,3,93.0,69.0,116.0,4.0,38.0,1.0,1.4
20240118,4,84.0,62.0,103.0,7.0,46.0,1.0,1.4
20240118,5,66.0,38.0,81.0,7.0,46.0,4.0,1.3
20240118,6,64.0,43.0,77.0,5.0,50.0,2.0,1.5
20240118,7,73.0,53.0,85.0,4.0,52.0,1.0,1.6
20240118,8,64.0,39.0,78.0,7.0,56.0,3.0,1.7
20240118,9,59.0,28.0,68.0,7.0,43.0,16.0,1.4
20240118,10,54.0,25.0,58.0,6.0,20.0,38.0,1.1
20240118,11,56.0,22.0,61.0,5.0,12.0,46.0,1.0
20240118,12,48.0,12.0,48.0,6.0,7.0,53.0,1.4
20240118,13,56.0,14.0,62.0,10.0,10.0,53.0,1.5
20240118,14,52.0,15.0,54.0,10.0,6.0,58.0,1.2
