date,hour,AQI,PM2.5,PM10,SO2,NO2,O3,CO
20230101,0,68.0,49.0,84.0,23.0,67.0,5.0,1.8
20230101,1,63.0,44.0,76.0,27.0,68.0,5.0,2.2
20230101,2,60.0,42.0,70.0,28.0,72.0,1.0,1.9
20230101,3,59.0,42.0,67.0,23.0,70.0,2.0,1.7
20230101,4,65.0,47.0,65.0,20.0,69.0,2.0,1.6
20230101,5,70.0,51.0,82.0,18.0,70.0,,1.7
20230101,6,75.0,55.0,80.0,18.0,70.0,,1.8
20230101,7,82.0,60.0,93.0,18.0,70.0,,2.0
20230101,8,93.0,69.0,112.0,18.0,71.0,,2.2
20230101,9,92.0,68.0,125.0,21.0,70.0,2.0,2.2
20230101,10,82.0,53.0,114.0,26.0,68.0,7.0,2.2
20230101,11,72.0,52.0,87.0,26.0,61.0,16.0,2.0
20230101,12,59.0,32.0,67.0,26.0,48.0,33.0,1.8
20230101,13,55.0,35.0,60.0,22.0,39.0,43.0,1.6
20230101,14,48.0,25.0,48.0,19.0,40.0,45.0,1.4
20230101,15,53.0,37.0,55.0,14.0,37.0,46.0,1.1
20230101,16,50.0,35.0,50.0,11.0,34.0,47.0,0.9
20230101,17,52.0,32.0,53.0,10.0,44.0,35.0,0.8
20230101,18,63.0,45.0,75.0,10.0,68.0,11.0,1.0
20230101,19,84.0,62.0,79.0,9.0,72.0,6.0,0.9
20230101,20,70.0,51.0,77.0,9.0,66.0,8.0,0.8
20230101,21,107.0,80.0,102.0,8.0,74.0,2.0,1.0
20230101,22,97.0,72.0,112.0,9.0,76.0,,1.0
20230101,23,99.0,74.0,111.0,9.0,76.0,,1.0
20230102,0,103.0,77.0,118.0,8.0,74.0,,1.1
20230102,1,117.0,88.0,118.0,9.0,75.0,,1.3
20230102,2,67.0,48.0,63.0,11.0,77.0,1.0,1.0
20230102,3,50.0,35.0,43.0,10.0,75.0,3.0,0.8
20230102,4,40.0,28.0,14.0,6.0,42.0,30.0,0.5
20230102,5,19.0,13.0,8.0,4.0,26.0,44.0,0.4
20230102,6,30.0,21.0,12.0,5.0,20.0,48.0,0.4
20230102,7,30.0,16.0,30.0,8.0,24.0,43.0,0.5
20230102,8,24.0,14.0,24.0,9.0,33.0,35.0,0.7
20230102,9,29.0,18.0,29.0,12.0,34.0,36.0,0.9
20230102,10,36.0,25.0,35.0,13.0,32.0,41.0,0.9
20230102,11,23.0,16.0,18.0,5.0,25.0,48.0,0.4
20230102,12,22.0,12.0,22.0,5.0,18.0,54.0,0.4
20230102,13,22.0,15.0,14.0,5.0,17.0,58.0,0.4
20230102,14,22.0,15.0,17.0,4.0,15.0,62.0,0.4
20230102,15,20.0,7.0,8.0,4.0,17.0,62.0,0.4
20230102,16,20.0,13.0,18.0,4.0,14.0,64.0,0.4
20230102,17,20.0,8.0,20.0,4.0,19.0,59.0,0.4
20230102,18,32.0,22.0,19.0,3.0,31.0,45.0,0.4
20230102,19,46.0,32.0,34.0,3.0,53.0,29.0,0.5
20230102,20,60.0,43.0,50.0,4.0,65.0,17.0,0.6
20230102,21,62.0,44.0,45.0,5.0,59.0,22.0,0.5
20230102,22,53.0,37.0,37.0,4.0,58.0,19.0,0.6
20230102,23,63.0,45.0,45.0,6.0,62.0,13.0,0.6
20230103,0,68.0,49.0,57.0,5.0,71.0,5.0,0.7
20230103,1,63.0,45.0,60.0,5.0,75.0,3.0,0.7
20230103,2,60.0,43.0,53.0,5.0,74.0,2.0,0.7
20230103,3,58.0,41.0,42.0,6.0,76.0,,0.7
20230103,4,59.0,42.0,45.0,6.0,77.0,1.0,0.7
20230103,5,60.0,43.0,52.0,6.0,74.0,2.0,0.8
20230103,6,59.0,42.0,58.0,6.0,74.0,,0.9
20230103,7,64.0,46.0,48.0,9.0,74.0,1.0,1.0
20230103,8,74.0,54.0,61.0,10.0,76.0,1.0,1.2
20230103,9,61.0,43.0,71.0,11.0,75.0,6.0,1.3
20230103,10,34.0,23.0,34.0,11.0,56.0,25.0,1.2
20230103,11,36.0,25.0,18.0,9.0,39.0,42.0,0.9
20230103,12,32.0,22.0,16.0,8.0,36.0,46.0,0.8
20230103,13,28.0,19.0,25.0,6.0,34.0,47.0,0.6
20230103,14,42.0,29.0,36.0,6.0,31.0,50.0,0.5
20230103,15,46.0,32.0,39.0,6.0,30.0,49.0,0.4
20230103,16,45.0,31.0,33.0,3.0,35.0,42.0,0.3
20230103,17,52.0,35.0,53.0,4.0,46.0,33.0,0.4
20230103,18,67.0,48.0,62.0,4.0,56.0,23.0,0.5
20230103,19,70.0,51.0,81.0,4.0,73.0,10.0,0.7
20230103,20,92.0,68.0,114.0,9.0,90.0,,1.0
20230103,21,103.0,77.0,109.0,14.0,96.0,1.0,1.0
20230103,22,113.0,85.0,146.0,24.0,93.0,,1.5
20230103,23,122.0,92.0,174.0,38.0,89.0,,1.9
20230104,0,94.0,70.0,132.0,33.0,79.0,,1.6
20230104,1,76.0,55.0,101.0,27.0,74.0,,1.4
20230104,2,82.0,60.0,95.0,25.0,74.0,,1.3
20230104,3,80.0,59.0,99.0,33.0,79.0,,1.4
20230104,4,85.0,63.0,95.0,27.0,80.0,,1.5
20230104,5,82.0,60.0,93.0,34.0,76.0,,1.7
20230104,6,80.0,59.0,90.0,25.0,72.0,,1.8
20230104,7,90.0,67.0,96.0,21.0,71.0,,1.9
20230104,8,103.0,77.0,120.0,19.0,72.0,,2.1
20230104,9,108.0,81.0,127.0,20.0,73.0,1.0,2.5
20230104,10,108.0,81.0,132.0,32.0,72.0,5.0,3.0
20230104,11,93.0,69.0,113.0,32.0,64.0,12.0,2.9
20230104,12,79.0,58.0,104.0,27.0,70.0,16.0,2.6
20230104,13,92.0,68.0,103.0,17.0,68.0,27.0,1.6
20230104,14,97.0,72.0,100.0,16.0,64.0,32.0,1.4
20230104,15,94.0,70.0,92.0,13.0,64.0,32.0,1.2
20230104,16,80.0,59.0,84.0,11.0,64.0,31.0,1.0
20230104,17,82.0,60.0,77.0,10.0,68.0,25.0,1.0
20230104,18,79.0,58.0,92.0,9.0,82.0,11.0,1.1
20230104,19,89.0,66.0,101.0,9.0,93.0,3.0,1.3
20230104,20,112.0,84.0,124.0,9.0,97.0,1.0,1.3
20230104,22,119.0,90.0,135.0,9.0,93.0,,1.5
20230104,23,135.0,103.0,150.0,10.0,96.0,,1.6
20230105,0,132.0,100.0,148.0,11.0,94.0,,1.4
20230105,1,129.0,98.0,126.0,10.0,93.0,,1.3
20230105,2,134.0,102.0,120.0,9.0,89.0,,1.4
20230105,3,132.0,100.0,117.0,9.0,86.0,,1.8
20230105,4,133.0,101.0,127.0,8.0,82.0,,1.8
20230105,5,165.0,125.0,166.0,9.0,85.0,,2.4
20230105,6,176.0,133.0,165.0,8.0,85.0,,2.5
20230105,7,145.0,111.0,124.0,7.0,89.0,,1.3
20230105,8,125.0,95.0,122.0,8.0,92.0,,1.6
20230105,9,180.0,136.0,201.0,10.0,106.0,1.0,3.2
20230105,10,166.0,126.0,155.0,14.0,88.0,7.0,1.3
20230105,11,180.0,136.0,156.0,17.0,75.0,23.0,1.2
20230105,12,176.0,133.0,162.0,15.0,74.0,28.0,1.2
20230105,13,145.0,111.0,141.0,14.0,65.0,45.0,1.1
20230105,14,147.0,112.0,138.0,14.0,68.0,47.0,1.0
20230105,15,162.0,123.0,144.0,15.0,68.0,54.0,1.0
20230105,16,166.0,126.0,155.0,16.0,70.0,59.0,1.1
20230105,17,189.0,142.0,171.0,16.0,77.0,53.0,1.1
20230105,18,200.0,150.0,186.0,15.0,89.0,37.0,1.2
20230105,19,211.0,161.0,195.0,15.0,120.0,9.0,1.5
20230105,20,211.0,161.0,205.0,20.0,131.0,,1.9
20230105,21,217.0,167.0,217.0,19.0,133.0,,2.0
20230105,22,223.0,173.0,226.0,19.0,132.0,,2.0
20230105,23,245.0,195.0,240.0,21.0,126.0,,1.5
20230106,0,257.0,207.0,250.0,19.0,121.0,1.0,1.7
20230106,1,249.0,199.0,235.0,15.0,116.0,1.0,1.7
20230106,2,253.0,203.0,250.0,11.0,115.0,,2.0
20230106,3,261.0,211.0,259.0,17.0,120.0,,2.3
20230106,4,239.0,189.0,243.0,21.0,125.0,,3.0
20230106,5,241.0,191.0,244.0,22.0,127.0,,3.7
20230106,6,251.0,201.0,248.0,21.0,126.0,,2.9
20230106,7,259.0,209.0,242.0,19.0,125.0,,2.3
20230106,8,270.0,220.0,252.0,21.0,123.0,,2.0
20230106,9,258.0,208.0,258.0,20.0,128.0,2.0,2.2
20230106,10,,,,21.0,,6.0,2.1
20230106,11,,,,20.0,,12.0,2.0
20230106,12,278.0,228.0,312.0,,108.0,20.0,
20230106,13,266.0,216.0,296.0,7.0,106.0,,1.8
20230106,14,159.0,121.0,233.0,4.0,63.0,40.0,0.9
20230106,15,117.0,63.0,183.0,3.0,34.0,53.0,0.5
20230106,16,112.0,59.0,173.0,4.0,40.0,44.0,0.5
20230106,17,103.0,46.0,156.0,4.0,55.0,31.0,0.5
20230106,18,89.0,58.0,128.0,3.0,51.0,32.0,0.5
20230106,19,83.0,47.0,115.0,2.0,51.0,30.0,0.5
20230106,20,72.0,35.0,94.0,2.0,31.0,51.0,0.4
20230106,21,66.0,30.0,82.0,1.0,20.0,58.0,0.3
20230106,22,63.0,30.0,76.0,1.0,18.0,59.0,0.3
20230106,23,49.0,22.0,49.0,1.0,17.0,59.0,0.3
20230107,0,47.0,14.0,47.0,1.0,15.0,59.0,0.2
20230107,1,47.0,21.0,47.0,2.0,20.0,50.0,0.3
