date,hour,AQI,PM2.5,PM10,SO2,NO2,O3,CO
20230101,0,,,,,,,
20230101,1,,,,,,,
20230101,2,,,,,,,
20230101,3,,,,,,,
20230101,4,,,,,,,
20230101,5,,,,,,,
20230101,6,,,,,,,
20230101,7,,,,,,,
20230101,8,,,,,,,
20230101,9,,,,,,,
20230101,10,,,,,,,
20230101,11,,,,,,,
20230101,12,,,,,,,
20230101,13,,,,,,,
20230101,14,,,,,,,
20230101,15,,,,,,,
20230101,16,,,,,,,
20230101,17,,,,,,,
20230101,18,,,,,,,
20230101,19,,,,,,,
20230101,20,,,,,,,
20230101,21,,,,,,,
20230101,22,,,,,,,
20230101,23,,,,,,,
20230102,0,,,,,,,
20230102,1,,,,,,,
20230102,2,,,,,,,
20230102,3,,,,,,,
20230102,4,,,,,,,
20230102,5,,,,,,,
20230102,6,,,,,,,
20230102,7,,,,,,,
20230102,8,,,,,,,
20230102,9,,,,,,,
20230102,10,,,,,,,
20230102,11,,,,,,,
20230102,12,,,,,,,
20230102,13,,,,,,,
20230102,14,,,,,,,
20230102,15,,,,,,,
20230102,16,,,,,,,
20230102,17,,,,,,,
20230102,18,,,,,,,
20230102,19,,,,,,,
20230102,20,,,,,,,
20230102,21,,,,,,,
20230102,22,,,,,,,
20230102,23,,,,,,,
20230103,0,,,,,,,
20230103,1,,,,,,,
20230103,2,,,,,,,
20230103,3,,,,,,,
20230103,4,,,,,,,
20230103,5,,,,,,,
20230103,6,,,,,,,
20230103,7,,,,,,,
20230103,8,,,,,,,
20230103,9,,,,,,,
20230103,10,,,,,,,
20230103,11,,,,,,,
20230103,12,,,,,,,
20230103,13,,,,,,,
20230103,14,,,,,,,
20230103,15,,,,,,,
20230103,16,,,,,,,
20230103,17,,,,,,,
20230103,18,,,,,,,
20230103,19,,,,,,,
20230103,20,,,,,,,
20230103,21,,,,,,,
20230103,22,,,,,,,
20230103,23,,,,,,,
20230104,0,,,,,,,
20230104,1,,,,,,,
20230104,2,,,,,,,
20230104,3,,,,,,,
20230104,4,,,,,,,
20230104,5,,,,,,,
20230104,6,,,,,,,
20230104,7,,,,,,,
20230104,8,,,,,,,
20230104,9,,,,,,,
20230104,10,,,,,,,
20230104,11,,,,,,,
20230104,12,,,,,,,
20230104,13,,,,,,,
20230104,14,,,,,,,
20230104,15,,,,,,,
20230104,16,,,,,,,
20230104,17,,,,,,,
20230104,18,,,,,,,
20230104,19,,,,,,,
20230104,20,,,,,,,
20230104,22,,,,,,,
20230104,23,,,,,,,
20230105,0,,,,,,,
20230105,1,,,,,,,
20230105,2,,,,,,,
20230105,3,,,,,,,
20230105,4,,,,,,,
20230105,5,,,,,,,
20230105,6,,,,,,,
20230105,7,,,,,,,
20230105,8,,,,,,,
20230105,9,,,,,,,
20230105,10,,,,,,,
20230105,11,,,,,,,
20230105,12,,,,,,,
20230105,13,,,,,,,
20230105,14,,,,,,,
20230105,15,,,,,,,
20230105,16,,,,,,,
20230105,17,,,,,,,
20230105,18,,,,,,,
20230105,19,,,,,,,
20230105,20,,,,,,,
20230105,21,,,,,,,
20230105,22,,,,,,,
20230105,23,,,,,,,
20230106,0,,,,,,,
20230106,1,,,,,,,
20230106,2,,,,,,,
20230106,3,,,,,,,
20230106,4,,,,,,,
20230106,5,,,,,,,
20230106,6,,,,,,,
20230106,7,,,,,,,
20230106,8,,,,,,,
20230106,9,,,,,,,
20230106,10,,,,,,,
20230106,11,,,,,,,
20230106,12,,,,,,,
20230106,13,,,,,,,
20230106,14,,,,,,,
20230106,15,,,,,,,
20230106,16,,,,,,,
20230106,17,,,,,,,
20230106,18,,,,,,,
20230106,19,,,,,,,
20230106,20,,,,,,,
20230106,21,,,,,,,
20230106,22,,,,,,,
20230106,23,,,,,,,
20230107,0,,,,,,,
20230107,1,,,,,,,
20230107,2,,,,,,,
20230107,3,,,,,,,
20230108,0,,,,,,,
20230108,1,,,,,,,
20230108,2,,,,,,,
20230108,3,,,,,,,
20230108,4,,,,,,,
20230108,5,,,,,,,
20230108,6,,,,,,,
20230108,7,,,,,,,
20230108,9,,,,,,,
20230108,10,,,,,,,
20230108,11,,,,,,,
20230108,12,,,,,,,
20230108,13,,,,,,,
20230108,14,,,,,,,
20230108,15,,,,,,,
20230108,16,,,,,,,
20230108,17,,,,,,,
20230108,18,,,,,,,
20230108,19,,,,,,,
20230108,20,,,,,,,
20230108,21,,,,,,,
20230108,22,,,,,,,
20230108,23,,,,,,,
20230109,0,,,,,,,
20230109,1,,,,,,,
20230109,2,,,,,,,
20230109,3,,,,,,,
20230109,4,,,,,,,
20230109,5,,,,,,,
20230109,6,,,,,,,
20230109,7,,,,,,,
20230109,8,,,,,,,
20230109,9,,,,,,,
20230109,10,,,,,,,
20230109,11,,,,,,,
20230109,12,,,,,,,
20230109,13,,,,,,,
20230109,14,,,,,,,
20230109,15,,,,,,,
20230109,16,,,,,,,
20230109,17,,,,,,,
20230109,18,,,,,,,
20230109,19,,,,,,,
20230109,20,,,,,,,
20230109,21,,,,,,,
20230109,22,,,,,,,
20230109,23,,,,,,,
20230110,0,,,,,,,
20230110,1,,,,,,,
20230110,2,,,,,,,
20230110,3,,,,,,,
20230110,4,,,,,,,
20230110,5,,,,,,,
20230110,6,,,,,,,
20230110,7,,,,,,,
20230110,8,,,,,,,
20230110,9,,,,,,,
